year,category,occupation,count_all,count_category_all,year_total,percentage,salary
1990,Transportation and Material Moving,"Conveyor operators and tenders, and hoist and winch operators",30158,10949866,248107628,4.41335322427088,38333.24643206855
1990,Transportation and Material Moving,"Railroad Brake, Signal, and Switch Operators",40070,10949866,248107628,4.41335322427088,55245.93364274962
1990,Transportation and Material Moving,"Transportation workers, nec",8018,10949866,248107628,4.41335322427088,37395.7520935412
1990,Transportation and Material Moving,"Motor Vehicle Operators, All Other",4296,10949866,248107628,4.41335322427088,32642.287599999996
1990,Transportation and Material Moving,"Subway, Streetcar, and Other Rail Transportation Workers",6264,10949866,248107628,4.41335322427088,49884.752572347265
1990,Architecture and Engineering,"Petroleum, mining and geological engineers, including mining safety engineers",35692,2458748,248107628,0.9910005668991362,83521.02959316038
1990,Architecture and Engineering,Electrical and Electronics Engineers,513897,2458748,248107628,0.9910005668991362,74083.2281614682
1990,Architecture and Engineering,"Engineers, nec",395470,2458748,248107628,0.9910005668991362,73391.18022973188
1990,Architecture and Engineering,Mechanical Engineers,210450,2458748,248107628,0.9910005668991362,69800.15214788025
1990,Architecture and Engineering,Civil Engineers,279322,2458748,248107628,0.9910005668991362,73086.6207855371
1990,Architecture and Engineering,"Architects, Except Naval",170470,2458748,248107628,0.9910005668991362,69190.64206211492
1990,Architecture and Engineering,Chemical Engineers,73750,2458748,248107628,0.9910005668991362,78926.8506621937
1990,Architecture and Engineering,Drafters,372535,2458748,248107628,0.9910005668991362,43500.406063260896
1990,Architecture and Engineering,"Industrial Engineers, including Health and Safety",193895,2458748,248107628,0.9910005668991362,63569.41319803984
1990,Architecture and Engineering,"Surveyors, Cartographers, and Photogrammetrists",18566,2458748,248107628,0.9910005668991362,46061.03367708333
1990,Architecture and Engineering,Marine Engineers and Naval Architects,16667,2458748,248107628,0.9910005668991362,69038.13604907975
1990,Architecture and Engineering,Aerospace Engineers,157622,2458748,248107628,0.9910005668991362,79605.05265262879
1990,Architecture and Engineering,Materials Engineers,20412,2458748,248107628,0.9910005668991362,69391.8125948718
1990,Social Service,"Medical Assistants and Other Healthcare Support Occupations, nec",2714246,10956075,248107628,4.415855767239853,17791.143801765895
1990,Social Service,Registered Nurses,2151486,10956075,248107628,4.415855767239853,41207.94283022982
1990,Social Service,Firefighters,253861,10956075,248107628,4.415855767239853,52136.862997187294
1990,Social Service,Respiratory Therapists,70184,10956075,248107628,4.415855767239853,39032.05586248492
1990,Social Service,Clinical Laboratory Technologists and Technicians,369082,10956075,248107628,4.415855767239853,35313.06359444093
1990,Social Service,"Sheriffs, Bailiffs, Correctional Officers, and Jailers",331758,10956075,248107628,4.415855767239853,41129.57706420961
1990,Social Service,Licensed Practical and Licensed Vocational Nurses,506358,10956075,248107628,4.415855767239853,27033.839871423606
1990,Social Service,Security Guards and Gaming Surveillance Officers,977135,10956075,248107628,4.415855767239853,28721.395210479128
1990,Social Service,"Health Technologists and Technicians, nec",473645,10956075,248107628,4.415855767239853,27968.25490525104
1990,Social Service,Veterinarians,53129,10956075,248107628,4.415855767239853,87028.02379705987
1990,Social Service,Physicians and Surgeons,627840,10956075,248107628,4.415855767239853,163315.36790159432
1990,Social Service,First-Line Supervisors of Police and Detectives,65987,10956075,248107628,4.415855767239853,61901.62486387274
1990,Social Service,Police Officers and Detectives,557201,10956075,248107628,4.415855767239853,53498.33174917857
1990,Social Service,Physical Therapists,100619,10956075,248107628,4.415855767239853,46995.400185108156
1990,Social Service,"Supervisors, Protective Service Workers, All Other",52775,10956075,248107628,4.415855767239853,45170.67499593165
1990,Social Service,"Law enforcement workers, nec",140352,10956075,248107628,4.415855767239853,7080.64676861702
1990,Social Service,Dental Assistants,225477,10956075,248107628,4.415855767239853,18232.78701050534
1990,Social Service,Medical Records and Health Information Technicians,64501,10956075,248107628,4.415855767239853,24832.87384787472
1990,Social Service,Dieticians and Nutritionists,110748,10956075,248107628,4.415855767239853,28828.04065835968
1990,Social Service,Optometrists,30609,10956075,248107628,4.415855767239853,96006.29577417173
1990,Social Service,Dentists,171414,10956075,248107628,4.415855767239853,127581.42147952443
1990,Social Service,"Therapists, nec",78847,10956075,248107628,4.415855767239853,34826.085505023795
1990,Social Service,Pharmacists,205625,10956075,248107628,4.415855767239853,62658.79164313093
1990,Social Service,"Healthcare Practitioners and Technical Occupations, nec",49243,10956075,248107628,4.415855767239853,82938.68022303325
1990,Social Service,Dental Hygienists,81007,10956075,248107628,4.415855767239853,33927.28048174442
1990,Social Service,Physician Assistants,27625,10956075,248107628,4.415855767239853,38723.08197162061
1990,Social Service,Speech Language Pathologists,72640,10956075,248107628,4.415855767239853,41712.909931271475
1990,Social Service,Health Diagnosing and Treating Practitioner Support Technicians,141080,10956075,248107628,4.415855767239853,38210.581396103895
1990,Social Service,First-Line Supervisors of Fire Fighting and Prevention Workers,33671,10956075,248107628,4.415855767239853,69902.3772181818
1990,Social Service,Occupational Therapists,42322,10956075,248107628,4.415855767239853,39216.481797979795
1990,Social Service,"Opticians, Dispensing",86890,10956075,248107628,4.415855767239853,29984.04379310345
1990,Social Service,Fire Inspectors,21591,10956075,248107628,4.415855767239853,41415.80529147982
1990,Social Service,Crossing Guards,58070,10956075,248107628,4.415855767239853,15291.42595553962
1990,Social Service,Podiatrists,9057,10956075,248107628,4.415855767239853,121921.90254545455
1990,Building and Grounds Cleaning and Maintenance,Janitors and Building Cleaners,3245068,6118238,248107628,2.46596126419781,19677.289833790703
1990,Building and Grounds Cleaning and Maintenance,Maids and Housekeeping Cleaners,1533056,6118238,248107628,2.46596126419781,12388.23020765964
1990,Building and Grounds Cleaning and Maintenance,Grounds Maintenance Workers,1010782,6118238,248107628,2.46596126419781,17833.164549071356
1990,Building and Grounds Cleaning and Maintenance,First-Line Supervisors of Housekeeping and Janitorial Workers,196958,6118238,248107628,2.46596126419781,34905.77502487562
1990,Building and Grounds Cleaning and Maintenance,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",75427,6118238,248107628,2.46596126419781,36388.64986096256
1990,Building and Grounds Cleaning and Maintenance,Pest Control Workers,56947,6118238,248107628,2.46596126419781,32633.97136462882
1990,Computer and Mathematical,Computer Programmers,711454,1547557,248107628,0.6237442244218304,53951.66274808693
1990,Computer and Mathematical,Computer Scientists and Systems Analysts/Network systems Analysts/Web Developers,499186,1547557,248107628,0.6237442244218304,65984.11096158871
1990,Computer and Mathematical,Operations Research Analysts,273730,1547557,248107628,0.6237442244218304,61100.036754758534
1990,Computer and Mathematical,Statisticians,36115,1547557,248107628,0.6237442244218304,52416.67538461538
1990,Computer and Mathematical,"Mathematical science occupations, nec",6620,1547557,248107628,0.6237442244218304,69939.54330246913
1990,Computer and Mathematical,Actuaries,20452,1547557,248107628,0.6237442244218304,91503.54878232759
1990,Construction,First-Line Supervisors of Construction Trades and Extraction Workers,949419,8246246,248107628,3.3236567801131858,53063.88742700131
1990,Construction,Structural Iron and Steel Workers,86876,8246246,248107628,3.3236567801131858,40193.0534936766
1990,Construction,"Paving, Surfacing, and Tamping Equipment Operators",92434,8246246,248107628,3.3236567801131858,34551.239467028
1990,Construction,Carpenters,1588807,8246246,248107628,3.3236567801131858,31146.01585497127
1990,Construction,Electricians,733673,8246246,248107628,3.3236567801131858,44852.440459211386
1990,Construction,"Construction workers, nec",214400,8246246,248107628,3.3236567801131858,29564.088381368787
1990,Construction,Construction Laborers,1443995,8246246,248107628,3.3236567801131858,25124.304563358277
1990,Construction,"Construction equipment operators except paving, surfacing, and tamping equipment operators",279172,8246246,248107628,3.3236567801131858,40494.4261748599
1990,Construction,"Painters, Construction and Maintenance",698239,8246246,248107628,3.3236567801131858,25067.172465400992
1990,Construction,Plasterers and Stucco Masons,50555,8246246,248107628,3.3236567801131858,32020.818078512395
1990,Construction,Elevator Installers and Repairers,28522,8246246,248107628,3.3236567801131858,59787.849583028525
1990,Construction,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",571115,8246246,248107628,3.3236567801131858,41023.03486461999
1990,Construction,Insulation Workers,90397,8246246,248107628,3.3236567801131858,32164.686354966267
1990,Construction,Roofers,240108,8246246,248107628,3.3236567801131858,23574.72564498252
1990,Construction,"Sheet Metal Workers, metal-working",200117,8246246,248107628,3.3236567801131858,39962.538569682154
1990,Construction,"Drywall Installers, Ceiling Tile Installers, and Tapers",169792,8246246,248107628,3.3236567801131858,29891.26580756834
1990,Construction,"Cement Masons, Concrete Finishers, and Terrazzo Workers",90081,8246246,248107628,3.3236567801131858,30574.350840950643
1990,Construction,Glaziers,52827,8246246,248107628,3.3236567801131858,35680.28029574132
1990,Construction,"Helpers, Construction Trades",113866,8246246,248107628,3.3236567801131858,16464.130715532287
1990,Construction,"Brickmasons, Blockmasons, and Stonemasons",235109,8246246,248107628,3.3236567801131858,32592.496675133352
1990,Construction,"Carpet, Floor, and Tile Installers and Finishers",187163,8246246,248107628,3.3236567801131858,32136.050070554516
1990,Construction,Construction and Building Inspectors,78549,8246246,248107628,3.3236567801131858,48626.809858550136
1990,Construction,Boilermakers,28725,8246246,248107628,3.3236567801131858,44184.595825783974
1990,Construction,Paperhangers,22305,8246246,248107628,3.3236567801131858,29658.884223894634
1990,Business Operations Specialists,"Wholesale and Retail Buyers, Except Farm Products",262257,2513599,248107628,1.0131083112043617,40905.52454487231
1990,Business Operations Specialists,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",276575,2513599,248107628,1.0131083112043617,47525.02580775741
1990,Business Operations Specialists,"Human Resources, Training, and Labor Relations Specialists",593312,2513599,248107628,1.0131083112043617,48049.39198060053
1990,Business Operations Specialists,Other Business Operations and Management Specialists,417113,2513599,248107628,1.0131083112043617,37992.08690593933
1990,Business Operations Specialists,"Compliance Officers, Except Agriculture",186154,2513599,248107628,1.0131083112043617,49140.57521734369
1990,Business Operations Specialists,Management Analysts,334886,2513599,248107628,1.0131083112043617,79549.81203423842
1990,Business Operations Specialists,"Claims Adjusters, Appraisers, Examiners, and Investigators",380075,2513599,248107628,1.0131083112043617,37674.177374992905
1990,Business Operations Specialists,"Agents and Business Managers of Artists, Performers, and Athletes",42517,2513599,248107628,1.0131083112043617,46906.74290844714
1990,Business Operations Specialists,"Buyers and Purchasing Agents, Farm Products",20710,2513599,248107628,1.0131083112043617,46910.77714285714
1990,Technicians,Surveying and Mapping Technicians,108129,436326,248107628,0.1758615821356367,39155.83366678859
1990,Technicians,"Engineering Technicians, Except Drafters",328197,436326,248107628,0.1758615821356367,43206.85302451449
1990,"Arts, Design, Entertainment, Sports, and Media",Technical Writers,85798,2520944,248107628,1.0160687199830873,52939.508242771684
1990,"Arts, Design, Entertainment, Sports, and Media",Designers,712965,2520944,248107628,1.0160687199830873,37332.829820650106
1990,"Arts, Design, Entertainment, Sports, and Media",Public Relations Specialists,195576,2520944,248107628,1.0160687199830873,51079.429324621124
1990,"Arts, Design, Entertainment, Sports, and Media",Artists and Related Workers,249572,2520944,248107628,1.0160687199830873,31479.31320441066
1990,"Arts, Design, Entertainment, Sports, and Media",Photographers,169826,2520944,248107628,1.0160687199830873,36414.54793845764
1990,"Arts, Design, Entertainment, Sports, and Media","Editors, News Analysts, Reporters, and Correspondents",304493,2520944,248107628,1.0160687199830873,46692.4074897236
1990,"Arts, Design, Entertainment, Sports, and Media",Writers and Authors,125048,2520944,248107628,1.0160687199830873,50969.78143486363
1990,"Arts, Design, Entertainment, Sports, and Media","Broadcast and Sound Engineering Technicians and Radio Operators, and media and communication equipment workers, all other",41136,2520944,248107628,1.0160687199830873,38341.45509234828
1990,"Arts, Design, Entertainment, Sports, and Media","Musicians, Singers, and Related Workers",181402,2520944,248107628,1.0160687199830873,30074.181578759377
1990,"Arts, Design, Entertainment, Sports, and Media",Dancers and Choreographers,28103,2520944,248107628,1.0160687199830873,19017.448858299595
1990,"Arts, Design, Entertainment, Sports, and Media","Athletes, Coaches, Umpires, and Related Workers",114464,2520944,248107628,1.0160687199830873,32295.691904397707
1990,"Arts, Design, Entertainment, Sports, and Media","Actors, Producers, and Directors",127258,2520944,248107628,1.0160687199830873,57529.1566461159
1990,"Arts, Design, Entertainment, Sports, and Media","Entertainers and Performers, Sports and Related Workers, All Other",117133,2520944,248107628,1.0160687199830873,31973.566649810364
1990,"Arts, Design, Entertainment, Sports, and Media",Announcers,68170,2520944,248107628,1.0160687199830873,32095.275509685613
1990,Personal Care and Service,"Hairdressers, Hairstylists, and Cosmetologists",868873,3034945,248107628,1.2232372799114422,18244.274868202217
1990,Personal Care and Service,Childcare Workers,1061038,3034945,248107628,1.2232372799114422,9818.041471410324
1990,Personal Care and Service,"Personal Care and Service Workers, All Other",308851,3034945,248107628,1.2232372799114422,15224.04703648548
1990,Personal Care and Service,Nonfarm Animal Caretakers,137643,3034945,248107628,1.2232372799114422,16880.611477305167
1990,Personal Care and Service,"Entertainment Attendants and Related Workers, nec",225165,3034945,248107628,1.2232372799114422,17544.79687628289
1990,Personal Care and Service,Tour and Travel Guides,59149,3034945,248107628,1.2232372799114422,20625.13043233743
1990,Personal Care and Service,Recreation and Fitness Workers,102203,3034945,248107628,1.2232372799114422,13847.08537739698
1990,Personal Care and Service,First-Line Supervisors of Personal Service Workers,80080,3034945,248107628,1.2232372799114422,24501.210093994778
1990,Personal Care and Service,"Baggage Porters, Bellhops, and Concierges",45724,3034945,248107628,1.2232372799114422,21660.32575098814
1990,Personal Care and Service,Barbers,100116,3034945,248107628,1.2232372799114422,27325.525633274057
1990,Personal Care and Service,"Ushers, Lobby Attendants, and Ticket Takers",46103,3034945,248107628,1.2232372799114422,11237.403831908832
1990,"Farming, Fisheries, and Forestry","Agricultural workers, nec",1114323,1531427,248107628,0.617243013584411,14574.200963867972
1990,"Farming, Fisheries, and Forestry",Logging Workers,142847,1531427,248107628,0.617243013584411,27090.738332593744
1990,"Farming, Fisheries, and Forestry",Fishing and hunting workers,77035,1531427,248107628,0.617243013584411,31834.97849615559
1990,"Farming, Fisheries, and Forestry",Agricultural Inspectors,6195,1531427,248107628,0.617243013584411,24828.788479532162
1990,"Farming, Fisheries, and Forestry",Forest and Conservation Workers,29089,1531427,248107628,0.617243013584411,21754.873768786125
1990,"Farming, Fisheries, and Forestry","Graders and Sorters, Agricultural Products",87129,1531427,248107628,0.617243013584411,10947.727855397148
1990,"Farming, Fisheries, and Forestry","First-Line Supervisors of Farming, Fishing, and Forestry Workers",74809,1531427,248107628,0.617243013584411,39784.09913253566
1990,Financial Specialists,Accountants and Auditors,1764525,2599067,248107628,1.047556264574018,52524.946966476666
1990,Financial Specialists,Insurance Underwriters,74593,2599067,248107628,1.047556264574018,47962.083160160735
1990,Financial Specialists,"Financial Specialists, nec",759949,2599067,248107628,1.047556264574018,58360.31833061491
1990,Extraction,"Derrick, rotary drill, and service unit operators, and roustabouts, oil, gas, and mining",104911,258995,248107628,0.10438816496202205,50849.917849991514
1990,Extraction,"Extraction workers, nec",43255,258995,248107628,0.10438816496202205,37681.59858386076
1990,Extraction,"Earth Drillers, Except Oil and Gas",24672,258995,248107628,0.10438816496202205,35072.56662807525
1990,Extraction,Mining Machine Operators,75364,258995,248107628,0.10438816496202205,44236.4178248337
1990,Extraction,"Explosives Workers, Ordnance Handling Experts, and Blasters",10793,258995,248107628,0.10438816496202205,38582.06359797297
2000,Social Service,"Nursing, Psychiatric, and Home Health Aides",2406232,13829083,281421906,4.914003744967885,20791.40836719583
2000,Social Service,Physicians and Surgeons,787375,13829083,281421906,4.914003744967885,195483.93976737792
2000,Social Service,Clinical Laboratory Technologists and Technicians,354996,13829083,281421906,4.914003744967885,39206.85575461585
2000,Social Service,Registered Nurses,2648666,13829083,281421906,4.914003744967885,48186.48911741529
2000,Social Service,"Medical Assistants and Other Healthcare Support Occupations, nec",739916,13829083,281421906,4.914003744967885,22497.25847891194
2000,Social Service,Dental Hygienists,129061,13829083,281421906,4.914003744967885,40370.618455822965
2000,Social Service,Firefighters,274653,13829083,281421906,4.914003744967885,56516.48667974054
2000,Social Service,"Sheriffs, Bailiffs, Correctional Officers, and Jailers",423257,13829083,281421906,4.914003744967885,42097.63340825905
2000,Social Service,Recreational Therapists,19577,13829083,281421906,4.914003744967885,33635.18691568837
2000,Social Service,Health Diagnosing and Treating Practitioner Support Technicians,361554,13829083,281421906,4.914003744967885,24331.660716751034
2000,Social Service,Security Guards and Gaming Surveillance Officers,987743,13829083,281421906,4.914003744967885,30280.558548953653
2000,Social Service,"Law enforcement workers, nec",216622,13829083,281421906,4.914003744967885,10284.10502382698
2000,Social Service,Police Officers and Detectives,787910,13829083,281421906,4.914003744967885,57657.41407579596
2000,Social Service,Dentists,172238,13829083,281421906,4.914003744967885,176051.72192480837
2000,Social Service,"Health Technologists and Technicians, nec",100115,13829083,281421906,4.914003744967885,44227.70352664241
2000,Social Service,Medical Records and Health Information Technicians,121765,13829083,281421906,4.914003744967885,26807.884430592992
2000,Social Service,Occupational Therapists,73008,13829083,281421906,4.914003744967885,49104.67164750958
2000,Social Service,Licensed Practical and Licensed Vocational Nurses,732842,13829083,281421906,4.914003744967885,30477.01999478379
2000,Social Service,Massage Therapists,83081,13829083,281421906,4.914003744967885,24511.45341421144
2000,Social Service,Crossing Guards,73926,13829083,281421906,4.914003744967885,19248.294400213734
2000,Social Service,Dieticians and Nutritionists,97500,13829083,281421906,4.914003744967885,36362.417716684155
2000,Social Service,Optometrists,33571,13829083,281421906,4.914003744967885,115430.58819230768
2000,Social Service,"Therapists, nec",82574,13829083,281421906,4.914003744967885,41354.07733873008
2000,Social Service,Speech Language Pathologists,105671,13829083,281421906,4.914003744967885,48774.024611409266
2000,Social Service,"Healthcare Practitioners and Technical Occupations, nec",76727,13829083,281421906,4.914003744967885,50758.59702894594
2000,Social Service,Diagnostic Related Technologists and Technicians,255624,13829083,281421906,4.914003744967885,43105.48254383117
2000,Social Service,"Opticians, Dispensing",59031,13829083,281421906,4.914003744967885,34989.28063390313
2000,Social Service,Dental Assistants,270109,13829083,281421906,4.914003744967885,22588.996047832585
2000,Social Service,Emergency Medical Technicians and Paramedics,125566,13829083,281421906,4.914003744967885,37489.043413573534
2000,Social Service,Physical Therapists,149498,13829083,281421906,4.914003744967885,58135.36491328651
2000,Social Service,First-Line Supervisors of Police and Detectives,118696,13829083,281421906,4.914003744967885,71090.26154362416
2000,Social Service,"Supervisors, Protective Service Workers, All Other",104454,13829083,281421906,4.914003744967885,52608.75771624898
2000,Social Service,First-Line Supervisors of Fire Fighting and Prevention Workers,54170,13829083,281421906,4.914003744967885,76002.92829947328
2000,Social Service,Respiratory Therapists,94520,13829083,281421906,4.914003744967885,44179.58001755542
2000,Social Service,Physician Assistants,67290,13829083,281421906,4.914003744967885,53809.49957460119
2000,Social Service,Pharmacists,231275,13829083,281421906,4.914003744967885,81471.4644456591
2000,Social Service,Podiatrists,12253,13829083,281421906,4.914003744967885,146119.37100346023
2000,Social Service,Radiation Therapists,11606,13829083,281421906,4.914003744967885,55732.140653357535
2000,Social Service,Physical Therapist Assistants and Aides,62950,13829083,281421906,4.914003744967885,25938.439498861047
2000,Social Service,First-Line Supervisors of Correctional Officers,55267,13829083,281421906,4.914003744967885,51819.68835900871
2000,Social Service,Animal Control,12838,13829083,281421906,4.914003744967885,31171.62501519757
2000,Social Service,Fire Inspectors,22500,13829083,281421906,4.914003744967885,52601.886666666665
2000,Social Service,Chiropractors,55063,13829083,281421906,4.914003744967885,103022.06139692078
2000,Social Service,Occupational Therapy Assistants and Aides,12315,13829083,281421906,4.914003744967885,29556.48027303754
2000,Social Service,Veterinarians,65067,13829083,281421906,4.914003744967885,104444.90639928699
2000,Social Service,Private Detectives and Investigators,73398,13829083,281421906,4.914003744967885,55076.72067002668
2000,Social Service,Audiologists,13424,13829083,281421906,4.914003744967885,59527.813290734826
2000,Social Service,"Health Diagnosing and Treating Practitioners, nec",11589,13829083,281421906,4.914003744967885,44636.14571428571
2000,No Occupation,"Unemployed, with No Work Experience in the Last 5 Years or Earlier or Never Worked",113298299,113298299,281421906,40.25923234277292,15236.903193094407
2000,"Education, Training, and Library",Elementary and Middle School Teachers,3634118,8851941,281421906,3.145434243487783,42844.05987903647
2000,"Education, Training, and Library",Postsecondary Teachers,1345001,8851941,281421906,3.145434243487783,57365.751952162085
2000,"Education, Training, and Library",Other Teachers and Instructors,705285,8851941,281421906,3.145434243487783,26477.872895771154
2000,"Education, Training, and Library",Secondary School Teachers,874269,8851941,281421906,3.145434243487783,48087.89384833451
2000,"Education, Training, and Library",Special Education Teachers,199230,8851941,281421906,3.145434243487783,41786.81103800572
2000,"Education, Training, and Library",Teacher Assistants,1136830,8851941,281421906,3.145434243487783,15624.165172918352
2000,"Education, Training, and Library",Preschool and Kindergarten Teachers,552913,8851941,281421906,3.145434243487783,19809.352321825234
2000,"Education, Training, and Library","Education, Training, and Library Workers, nec",66379,8851941,281421906,3.145434243487783,50874.6649197213
2000,"Education, Training, and Library",Library Technicians,67952,8851941,281421906,3.145434243487783,14909.201048034935
2000,"Education, Training, and Library",Librarians,227681,8851941,281421906,3.145434243487783,40434.59631210699
2000,"Education, Training, and Library","Archivists, Curators, and Museum Technicians",42283,8851941,281421906,3.145434243487783,42681.780038480036
2000,Corporate,"Office Clerks, General",1943111,45429563,281421906,16.142866646635532,23816.00937289379
2000,Corporate,Secretaries and Administrative Assistants,4757256,45429563,281421906,16.142866646635532,28799.465934977998
2000,Corporate,First-Line Supervisors of Sales Workers,4372744,45429563,281421906,16.142866646635532,51871.87413444379
2000,Corporate,"Library Assistants, Clerical",190901,45429563,281421906,16.142866646635532,17553.198114865572
2000,Corporate,Stock Clerks and Order Fillers,1754180,45429563,281421906,16.142866646635532,20203.19585120565
2000,Corporate,"Shipping, Receiving, and Traffic Clerks",814653,45429563,281421906,16.142866646635532,27994.246933018203
2000,Corporate,Bank Tellers,528150,45429563,281421906,16.142866646635532,18714.775913133708
2000,Corporate,Cashiers,4313186,45429563,281421906,16.142866646635532,12736.598801864058
2000,Corporate,Retail Salespersons,4760701,45429563,281421906,16.142866646635532,26252.798658787866
2000,Corporate,Loan Interviewers and Clerks,136155,45429563,281421906,16.142866646635532,37326.458951978726
2000,Corporate,Customer Service Representatives,2511966,45429563,281421906,16.142866646635532,29417.64212299148
2000,Corporate,Word Processors and Typists,245961,45429563,281421906,16.142866646635532,23742.67383037278
2000,Corporate,"Bookkeeping, Accounting, and Auditing Clerks",2140337,45429563,281421906,16.142866646635532,29652.560403341868
2000,Corporate,Reservation and Transportation Ticket Agents and Travel Clerks,232225,45429563,281421906,16.142866646635532,31376.42808570623
2000,Corporate,File Clerks,476892,45429563,281421906,16.142866646635532,19039.74357233143
2000,Corporate,Correspondent clerks and order clerks,241631,45429563,281421906,16.142866646635532,25102.12215886302
2000,Corporate,"Sales Representatives, Wholesale and Manufacturing",1619120,45429563,281421906,16.142866646635532,65494.67702563428
2000,Corporate,Receptionists and Information Clerks,1516028,45429563,281421906,16.142866646635532,19236.062205860046
2000,Corporate,First-Line Supervisors of Office and Administrative Support Workers,2007550,45429563,281421906,16.142866646635532,43903.948887117316
2000,Corporate,Dispatchers,302329,45429563,281421906,16.142866646635532,34888.17720002668
2000,Corporate,Counter and Rental Clerks,223858,45429563,281421906,16.142866646635532,16787.29849468383
2000,Corporate,"Office and administrative support workers, nec",636357,45429563,281421906,16.142866646635532,36033.58880533298
2000,Corporate,Data Entry Keyers,801482,45429563,281421906,16.142866646635532,22769.597782191853
2000,Corporate,Telemarketers,416571,45429563,281421906,16.142866646635532,14715.753577438454
2000,Corporate,Advertising Sales Agents,246831,45429563,281421906,16.142866646635532,56738.11110897828
2000,Corporate,Computer Operators,327309,45429563,281421906,16.142866646635532,35658.43624653829
2000,Corporate,Real Estate Brokers and Sales Agents,826167,45429563,281421906,16.142866646635532,71037.02715357303
2000,Corporate,Billing and Posting Clerks,467224,45429563,281421906,16.142866646635532,28607.841943230476
2000,Corporate,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",103998,45429563,281421906,16.142866646635532,29157.386968704515
2000,Corporate,"Sales and Related Workers, All Other",279127,45429563,281421906,16.142866646635532,46549.25521418909
2000,Corporate,"Office Machine Operators, Except Computer",81596,45429563,281421906,16.142866646635532,23503.253499606195
2000,Corporate,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",154237,45429563,281421906,16.142866646635532,42864.322166274724
2000,Corporate,"Production, Planning, and Expediting Clerks",395802,45429563,281421906,16.142866646635532,44343.14496580747
2000,Corporate,"Mail Clerks and Mail Machine Operators, Except Postal Service",221851,45429563,281421906,16.142866646635532,22996.53007405964
2000,Corporate,"Sales Representatives, Services, All Other",709726,45429563,281421906,16.142866646635532,61976.9238768571
2000,Corporate,Couriers and Messengers,250729,45429563,281421906,16.142866646635532,30284.568409341824
2000,Corporate,"Interviewers, Except Eligibility and Loan",277886,45429563,281421906,16.142866646635532,21195.96845833911
2000,Corporate,"Switchboard Operators, Including Answering Service",108178,45429563,281421906,16.142866646635532,23178.11793143748
2000,Corporate,"Hotel, Motel, and Resort Desk Clerks",156716,45429563,281421906,16.142866646635532,17947.995579891805
2000,Corporate,Postal Service Mail Carriers,406496,45429563,281421906,16.142866646635532,45435.10216184916
2000,Corporate,"Information and Record Clerks, All Other",105853,45429563,281421906,16.142866646635532,29090.602220493878
2000,Corporate,"Human Resources Assistants, Except Payroll and Timekeeping",68960,45429563,281421906,16.142866646635532,33069.0949322085
2000,Corporate,Insurance Claims and Policy Processing Clerks,258006,45429563,281421906,16.142866646635532,32650.430522246897
2000,Corporate,Statistical Assistants,39645,45429563,281421906,16.142866646635532,36750.00489339019
2000,Corporate,Insurance Sales Agents,581320,45429563,281421906,16.142866646635532,71390.07390916809
2000,Corporate,Telephone Operators,113361,45429563,281421906,16.142866646635532,25650.30954333644
2000,Corporate,"Securities, Commodities, and Financial Services Sales Agents",426177,45429563,281421906,16.142866646635532,111454.52825467545
2000,Corporate,Postal Service Clerks,199669,45429563,281421906,16.142866646635532,44224.85205229554
2000,Corporate,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",263888,45429563,281421906,16.142866646635532,20133.581332722693
2000,Corporate,Bill and Account Collectors,263626,45429563,281421906,16.142866646635532,30247.397747479758
2000,Corporate,"Eligibility Interviewers, Government Programs",72353,45429563,281421906,16.142866646635532,39864.519063901345
2000,Corporate,"Communications Equipment Operators, All Other",15775,45429563,281421906,16.142866646635532,36103.09818181818
2000,Corporate,Cargo and Freight Agents,24586,45429563,281421906,16.142866646635532,39259.840729166666
2000,Corporate,Payroll and Timekeeping Clerks,255977,45429563,281421906,16.142866646635532,31951.256263174706
2000,Corporate,Parts Salespersons,148765,45429563,281421906,16.142866646635532,33674.154258767274
2000,Corporate,"Models, Demonstrators, and Product Promoters",91467,45429563,281421906,16.142866646635532,22594.545323090828
2000,Corporate,Travel Agents,179752,45429563,281421906,16.142866646635532,34089.47164727055
2000,Corporate,"Credit Authorizers, Checkers, and Clerks",65784,45429563,281421906,16.142866646635532,34560.90926009693
2000,Corporate,Sales Engineers,36823,45429563,281421906,16.142866646635532,93151.75943429582
2000,Corporate,New Account Clerks,19725,45429563,281421906,16.142866646635532,31862.421569037655
2000,Corporate,Brokerage Clerks,12472,45429563,281421906,16.142866646635532,44547.21942028985
2000,Corporate,"Court, Municipal, and License Clerks",91580,45429563,281421906,16.142866646635532,33466.13844138834
2000,Corporate,Procurement Clerks,45669,45429563,281421906,16.142866646635532,40413.726612466126
2000,Corporate,"Meter Readers, Utilities",50400,45429563,281421906,16.142866646635532,34693.48431809451
2000,Corporate,Proofreaders and Copy Markers,30445,45429563,281421906,16.142866646635532,26781.266657283606
2000,Corporate,Gaming Cage Workers,10268,45429563,281421906,16.142866646635532,22635.12660412758
2000,Production,Bakers,227210,14638892,281421906,5.201759951124772,21899.586424155543
